,name,price,product_url,image,rating,number_of_sales,tiki_now,freeship,under_price,discount,installment,gift,advertising,oficial or credit,tikinow_member_deal
0,Điện Thoại Samsung Galaxy M12 (4GB/64GB) - Hàng Chính Hãng,3709000,https://tka.tiki.vn/pixel/pixel?data=djAwMc6l61aSz6BSdBxCKz4ml5MYb0wAxWN-mRisXdgDgxqrvJ3EcriHZfjW9OejhRc0Mgf_a2z32zGLFORHn2CHAc3uC2JNzWALU6GKn7J_tjPKhWfAQ6FH3-MtQWtPZAcln-m_bwA1GW3hUnqfcpouh-jDru-9R4DmVb4A-bZ0JeDPIRVYJpsCiFnjgedyRS_A3JSplzvfSsSywHzdGvM7DaLTJ8acH3_MTwKZUoJmlMyRAs9nxicgKQRlAf46JmiHfOqtk977iWvO4LV5wCDOueKpBraKHc2SGTva1kp8j-E_c92hMZweskf-jHxnY_rKR0U5QPI_G66RA9BbGuY9BO7j-Am1xeJkb8jg21kZ-85PwfRf51ZUe_Qh6hsrOtBtf5X18lwMxMgelMxU1djrj9e7TqA6MqI2sEPITLC8y65vmcb5VuyHKEPq75F_F5Uc1s2aeZigP70qJKXsPodBTdoInpLFH8Aj4sDc_820FKWLknR-HM3oNWx9p_xZQboJ4IKhOmi0KeTIzSaUF9X6TO49p7Bx7_9Jq5ZfnB0Su_vFuWXNRM1sVVeRly6nUfuaUUmljNj51QmCHR5QmmxgLKO8RAe1S8TgbngW_uvir62kANringYJ8Ire8RTyk-znhaHB5jPEdNDvCkngp90iBaQjWHtL91DavjREyx6lEt9A3MQTYNxyoCVYzTuYtH6eEfLiWxF0wpDV0N0PVdXvhXc3lc_wRFMiMfmTXmfPAueyVNtOs7buGjsexT_m_nylpCw2dAIlHmmSSWgkMfBXLuCzxpiFiqg7vkebxNinlYhWGcTu03rdPw4qS5tn0akvuIs0J9iYiqa2IBYOjwKKQ_LSHmQEm6YuWL2PQXERbeIvQY0RzzcbsDkvaomA6vO4Ed5_2lxQLQaqx9m6Ay8b_RoKvCOn97h1eJ0pPuEfFmxZGMEbJAN1sOLcQkPNBA&CLICK&reqid=wuMYXz6KLC&pos=1&redirect=https%3A%2F%2Ftiki.vn%2Fdien-thoai-samsung-galaxy-m12-4gb-64gb-hang-chinh-hang-p99376042.html%3Fspid%3D99376047,https://salt.tikicdn.com/cache/200x200/ts/product/9b/f1/51/2c921037720881783b8a14896beb489e.PNG,4.8,1000,True,False,False,5,True,False,Ad,,No
1,Điện Thoại iPhone 12 Mini 64GB - Hàng Chính Hãng,18990000,https://tiki.vn/dien-thoai-iphone-12-mini-64gb-hang-chinh-hang-p121954523.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155141986&itm_medium=CPC&itm_source=tiki-reco&spid=155141986,https://salt.tikicdn.com/cache/200x200/ts/product/91/c6/98/8a7d03108eee10ed9c93281504bd5fb4.jpg,0.0,False,True,True,False,0,False,False,False,,False
2,Điện Thoại Samsung Galaxy M12 (4GB/64GB) - Hàng Chính Hãng,3709000,https://tiki.vn/dien-thoai-samsung-galaxy-m12-4gb-64gb-hang-chinh-hang-p99376042.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202201100600_MD_PID.99376044&itm_medium=CPC&itm_source=tiki-reco&spid=99376044,https://salt.tikicdn.com/cache/200x200/ts/product/16/4f/21/cc4e53df68df4e13a70364ef68af814c.PNG,4.8,,True,False,False,5,True,False,False,,No
3,Điện Thoại Vivo Y20 (4GB/64GB) - Hàng Chính Hãng,3429000,https://tiki.vn/dien-thoai-vivo-y20-4gb-64gb-hang-chinh-hang-p70765398.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.154167466&itm_medium=CPC&itm_source=tiki-reco&spid=154167466,https://salt.tikicdn.com/cache/200x200/ts/product/2c/4b/92/a4392c67133c0486ce13cf897d98bd1d.jpg,0.0,False,True,False,False,0,False,False,False,,False
4,Máy Tính Bảng Samsung Galaxy Tab S7 FE LTE T735 (4GB/64GB) - Hàng Chính Hãng,10490000,https://tka.tiki.vn/pixel/pixel?data=djAwMZArAiVCsLtq8QPGSzOw-1u3AaEvvu6kLnVngO6cJ1yATZnCrj-m1n5NCqGwUh_j355RTuGvqCkstYHlqFjtY_QGvO_JwBBcr9F1CVQJMnBAm-wawfnFom22ZDzKaKd5ru5u3VO-up1afAmQBtfafR-kQMwe5_kXFCzHZ-yhqwD3HCXn6BEA0ZClgKCYJfEJPb8G9is-yO8QyZhMmwToAeNFwgqMk1T7uLOnGDbA2TeLUOBtLuWFWYNOLeXaoegJRX2AXp2zygSw6CdApexv-uigehXj33iMj3Blzavk3oYc2ZELT2UlU8Ywj3TnrByUOAgGJaxkUom7W7SSb3WoC7yUrHQNureB4RqAtLHndQvNdEpv4ubxyDQ_twNmvLyCtDP6gFAbIs7dhatXcCFeTM25AqBCk2gSO8LS54B0kCMEUMhW7IstTrCu0Ts0wezxwh-0E-S6B5x4JS6BA_yTaV3p49y4Hg6hWDJSCJg-7LgSKv2w_W1WV0PsarrCnsOoH9hxeQOlZ3JnVGsfyqIUOHSsjGrtofSDTFGylx-7MbnVrrYhi4W1Ct4ExL6xVwdKyCRogsQjtmTd8flm-by_gBJS_qPp4XvCAz04MCKgFKcxO1d1Iioohx3isut7Bkg8XkvFP6nh1i5Kv4dKq1Zn4fzdpq330eEX9do7wEH5YxnTg1YvmUJ2MQ-Pq21I-UWMJWz070ZJjd5keG_B0e3GcvNKUl8LtrqaIW6rMWXYyJTZTfLrlHnlhJZ7oZiKUkzXBirccwAk8JRa5b61uJwRbiy-uJFAvohYT2z-qJR8e8ZjsG_Y3B8oA0dgI2Ja6AzAWrf-ctyuijZMUFpaBXh_biuxpLqfyyFvaUisawxtMAyS8JQKJExxPqH0SXKThvstDCQsptKOVpwiWMIDWazEi2Qmtl-T7Vq2dA1ZaZ2OVMC_RYbIFI6HdCoIUt4vcjGbSsq3JHu2OcUu&CLICK&reqid=wuMYXz6KLC&pos=5&redirect=https%3A%2F%2Ftiki.vn%2Fmay-tinh-bang-samsung-galaxy-tab-s7-fe-lte-t735-4gb-64gb-hang-chinh-hang-p113920312.html%3Fspid%3D113920314,https://salt.tikicdn.com/cache/200x200/ts/product/65/89/c7/66b73e67009e0af7204efb3c06d94590.jpg,5.0,43,True,False,False,25,False,False,Ad,,False
5,Điện Thoại iPhone 12 Mini 128GB - Hàng Chính Hãng,20990000,https://tiki.vn/dien-thoai-iphone-12-mini-128gb-hang-chinh-hang-p71201344.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155140111&itm_medium=CPC&itm_source=tiki-reco&spid=155140111,https://salt.tikicdn.com/cache/200x200/ts/product/6e/32/25/09fa0950350f3e436cdc61fa50a5038b.jpg,0.0,False,True,True,False,0,False,False,False,,False
6,Điện thoại Xiaomi POCO X3 PRO - Hàng Chính Hãng,5040000,https://tiki.vn/dien-thoai-xiaomi-poco-x3-pro-hang-chinh-hang-p87645053.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202201100600_MD_PID.102708684&itm_medium=CPC&itm_source=tiki-reco&spid=102708684,https://salt.tikicdn.com/cache/200x200/ts/product/43/81/ec/936a562dc524bf0f84e1d72a093a84de.JPG,4.8,,True,False,True,0,False,False,False,,False
7,"Điện thoại thông minh Bphone A60, nhiếp ảnh điện toán, 2 sim, bảo mật  – Hàng chính hãng",5840000,https://tiki.vn/dien-thoai-thong-minh-bphone-a60-nhiep-anh-dien-toan-2-sim-2-song-bao-mat-hang-dau-hang-chinh-hang-p152949429.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.152949430&itm_medium=CPC&itm_source=tiki-reco&spid=152949430,https://salt.tikicdn.com/cache/200x200/ts/product/34/08/70/c6a367a5d604ed89550876e88d8f95b2.png,0.0,False,True,True,False,10,True,False,False,,No
8,Điện Thoại Samsung Galaxy M22 (6GB/128GB) - Hàng chính hãng,4390000,https://tka.tiki.vn/pixel/pixel?data=djAwMWn16sjWtmj-DI3WhZgNZg2_CHtnm7vSTd3gjqIX99xrA1B57WKKUADPMtsJE6iYGdLcT51WpEkc1V_4z-R7AcpwOSllbDPg4sZVY18y-VHjBOQJOnuAkG43422dtOcF1dKvy8_znSGXUVhRZvqvABRJMg8w6iWHivTQdInyDsx0eXOd3KJmdybI8sww2mnOP0PIom4vr2IfydnTPwilMaiqyWwmDYJbsYc9N9r65OiwcHvGoXW4uX7_totMZXQgAg6b8Wq6vFQP_suUr5U6SIj8PNajkbshdbogc6jxOh9R3fEd-jU-dNn-rVvh5tAl89lVInjXqXnx_QOPJWy-tX94_w53_Rjqyp5kmzhLc8plXqtiOif6Zehxjn_9997i4lxQ1hg7DUKuodUXAZiHMfRuNA-n2HAvX9L9rpaMO6t9CoHOJAWEVlaW1nMsManl3AByVGl6cDGzZFQv75AZuJLYOXl_PqvmKk-Y-wzMbqloxw9HZjLL49TZJfOQ0h6jIz7ctpMpK7jy9SVPgXOJ5qcY_XbIalGe_ClBIsOoSe-P5wcVQ5c5NvSXeoAJzSZ1-lukqkKZ2iL16DKARzALK6jmfdvNmXxwTy2-nylXXvRWfecc5U9Uv0gvwAKY7szTH1WVi9ff5fmG5KVViu8nBQPAAZQ93d8QhXHU15ea0fhQNW07NtuCWWXsKMhOhauRh54skQEhkF7g6I4I0tzZxq8qq61mpgf-O9gjK_vhztwpe6Kjzmn4gsR96T5BmfpwPoMem_BJdFuL21WzvJP04x8YxIlzNlQypHxrnnUp5pOaw-tkipH-trKBxFwHb7Ny8zAt-6YVA8-NrU82asXAvFquW_RhI2rS57HSRNwO1ALaPmFzq5J82R8aZKdOOBUT-pusRTpE63fpvPQBdpjff67oZ9R7H7hiDWZnahI8zEFYOjrNhJiToJG__5hLFsIMraVjyMP-e44&CLICK&reqid=wuMYXz6KLC&pos=9&redirect=https%3A%2F%2Ftiki.vn%2Fdien-thoai-samsung-galaxy-m22-6gb-128gb-hang-chinh-hang-p138914723.html%3Fspid%3D138924368,https://salt.tikicdn.com/cache/200x200/ts/product/00/87/29/6a9b9cd4e316041076b1aa3c5227fcc2.PNG,4.8,1000,True,False,True,14,True,False,Ad,,No
9,Điện Thoại Tecno Spark 6 Go 4GB/64GB - Hàng Chính Hãng,2739000,https://tiki.vn/dien-thoai-tecno-spark-6-go-4gb-64gb-hang-chinh-hang-p143359355.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155187328&itm_medium=CPC&itm_source=tiki-reco&spid=155187328,https://salt.tikicdn.com/cache/200x200/ts/product/ef/cf/b7/583986f86091a161de8da0075149c78c.png,0.0,False,True,True,False,0,False,False,False,,False
10,Điện Thoại iPhone 13 256GB  - Hàng  Chính Hãng,24850000,https://tiki.vn/dien-thoai-iphone-13-256gb-hang-chinh-hang-p123547396.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202201100600_MD_PID.123547425&itm_medium=CPC&itm_source=tiki-reco&spid=123547425,https://salt.tikicdn.com/cache/200x200/ts/product/9e/44/ea/b9a4ba1cb0623020cbeb8c85457a0bb5.jpg,5.0,,True,False,False,0,True,False,False,,No
11,Điện thoại phổ thông itel it9200 2 sim 2 sóng 4G - Hàng chính hãng,699000,https://tiki.vn/dien-thoai-pho-thong-itel-it9200-2-sim-2-song-4g-hang-chinh-hang-p147835248.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.147835252&itm_medium=CPC&itm_source=tiki-reco&spid=147835252,https://salt.tikicdn.com/cache/200x200/ts/product/78/45/8e/331428ec681b411d463a2549b8e75d00.png,0.0,,True,True,False,0,False,True,False,,False
12,Điện Thoại Samsung Galaxy M62 (8GB/256GB) - Hàng Chính Hãng,8319000,https://tka.tiki.vn/pixel/pixel?data=djAwMSq22a8ONFzhBxgQgyXP96jStAh9gvjEdzqE1qcmEqBbUKGIKH9DV4WX8KQ3ZDl4_PQPfVzURPOawLnYXNaegjhxSOV94qNnecsWeHI4ov5tIfdTqqXibzbN8KhRbee57mamo68ZUtLtTwsqothNrvYLU3Wq6FXRpQkpA6M68txcsrR6chpBNfwWAWdz9rTY_vCZbY0ueGKgqrEUMpHgBE13RV1zqnLEm6TzCHzcf_11VoUtP7Tftk7fN2je3UemhAs-GmYesUm9TrtwU463cf5qNxGmJKq_7SzEYzShGPWQs4T6FkVDJHpE_FyYaCJ4SG8ukiQ0aWHNtbFY1uThNBjRaNUFiNFixkfgg2noNj8kqBCZfMovnrlSiWJgOGa2nUbZCvSsLozZ2wpiJ4xeTGa4zJsThHvtSAiK9PBaRdkbW-5KB2uBMTMpwdyV8k8htbVS0sEO7JIWlj9sW6Bd1y4rPTyzBv99RcW1sGpQN9BsN1OgPV9wxzchBO7lZ3sK_c_D6Sc-8v5h5xzXtpDyoV9JqvZ-4zTcPyXsNUIZLznbTZ3d34V6tGQaR0yG1gRXvB_Y6Q0_kwSRXyNsPJ-UVnV_QGd0OPnUXzbJwZcKdSp1B4mR_J-ksI73XoffN5yDQqjST9i9_RKS5e98njA_CTc2XVLMoXQ6KqsxidOnzVKdsYWO5XN_SviOmQZGHKYn79TstF7PH1cBRHNQ8F_dUze5cLnM51RjVnn6rzUpuhn6xsOk9WkVvY24nUhUFoTC4_cp4UlkUXZedCfU1z8yVi-0YlMnPLv0ZKwGONnHRZveoLMXKXFnXMKFmJbL8KQ2dFeDTjQWIP4mQY9uX-GdNw1o_ycVtpr_XMK0Jnl-gUFumG6KAQ_w5SV96mPcE7SYPERzgDCbfaVzF1_gfDAoIP3ejR9Xi_sVL9RHBOHLh_GPZvszg4YcJv77kpJ0aMUHGULvlgNrWQ&CLICK&reqid=wuMYXz6KLC&pos=13&redirect=https%3A%2F%2Ftiki.vn%2Fdien-thoai-samsung-galaxy-m62-8gb-256gb-hang-chinh-hang-p104038451.html%3Fspid%3D104038453,https://salt.tikicdn.com/cache/200x200/ts/product/e7/a1/3e/70e2f95772257837bb6360abda4cf8b1.PNG,4.8,1000,True,False,True,17,True,False,Ad,,No
13,Máy tính bảng Lenovo Tab M8 (TB-8505X) (3GB/32GB) - Hàng chính hãng,3490000,https://tiki.vn/may-tinh-bang-lenovo-tab-m8-tb-8505x-3gb-32gb-hang-chinh-hang-p155880233.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155880237&itm_medium=CPC&itm_source=tiki-reco&spid=155880237,https://salt.tikicdn.com/cache/200x200/ts/product/e6/35/03/93a1aef022ae24b9c3079f2835ca38ad.jpg,0.0,False,True,False,False,13,False,False,False,,False
14,Điện Thoại iPhone 13 Pro Max 128GB  - Hàng  Chính Hãng,29990000,https://tiki.vn/dien-thoai-iphone-13-pro-max-128gb-hang-chinh-hang-p123554528.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202201100600_MD_PID.123554543&itm_medium=CPC&itm_source=tiki-reco&spid=123554543,https://salt.tikicdn.com/cache/200x200/ts/product/dc/e8/5f/a5cfef7dd19655fc5b60ff214274a041.jpg,5.0,,True,False,True,0,True,False,False,,No
15,Điện Thoại iPhone 12 Pro Max 256GB - Hàng Chính Hãng,36990000,https://tiki.vn/dien-thoai-iphone-12-pro-max-256gb-hang-chinh-hang-p123832793.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155140105&itm_medium=CPC&itm_source=tiki-reco&spid=155140105,https://salt.tikicdn.com/cache/200x200/ts/product/c3/84/5d/04f738a7b40b8262e89ba15c53019ff1.jpg,0.0,False,True,True,False,0,False,False,False,,False
16,Điện Thoại Samsung Galaxy A12 (4GB/128GB) - Hàng Chính Hãng,3690000,https://tka.tiki.vn/pixel/pixel?data=djAwMbUaEf71HuD04cDfq-Xcbfv_CSZf_1fIRf9C2AVyxgbyrV3pZegp18EoHhWau_NQuvHYF-e35zyTNmquBVVLv6xiXFDOWi8j2AzIKiclKu2KSQh_65OH0BMhF-e5gjvUaLa2v9epbBvt3tP-HumwVQWI3o4vf4JyMcgs1I7znAR7j8qR57WhO1FIxpANnnm9U2T3AZO1_y1_UUaUBrjNSR8RZxKa_0f3hmLf8qr4K27QFKQgwRV1iKZZn-YDfrXQGba_paeciEduAjqhnVBpJ3EwjQsxrTWUsLg2_Ygji6ufiDIKCwhwoxbZ1w9abMkeGbpaB8JhMQLMHoibRHoBV9ArCxOOFS9LHi8KtCUG03km6YzvEc55SB_LXGAyE5vaBk4uL_QAJA4eFeWDxjdLccZiEltqtsU7Em_AG8XbvUUm9NKnifNeHD5rel6Zb8Gi0SMG2D2z1ADt2crN6-huBIJSsb2B8iL0Xo5oYO_mmQm65DcK727olIj26eysPS1HDGD6lF4Ug0uze9ZowuNOxM2MOQcuRCtQK566a5s613x0bVvDsyEX_zSJ7DxQXUJg3jYZ_QVkQtNB9yny9xcbtStVQ835GRX2zrt8Ou9jL3nGZDMNdWMkxyEgWSDDGmyCG7FGrA7oJOWdzf9DdZxlVF6S9tFA7t44WrEiUOLp4LUUldzIgRV4dYQjbATPTK9i06JVa98akyn2dNG5Ws_-4VZyH0NKJ-3pswGtvbemkiyJFVOkuiEU7Ip7o5pBDWZWdIL6il7TYUQfQT671QDDVULsIRO_e1_SqViSoY0GsmrWN_S1WYC7yZmB3ZynGfWdz_NKLmkB0w10PAG7u1n7pVX6Q7o0jNqvBiLM9SBoG7ful_cX7niwX_kCC1jeOsZwm6Luu6jLRet6OhVUtfik5O35KDg6dZ-VDElbs7iXxTSdBfO6zErVF0Vtzqr_9HdU7XkUQfKxXxRB7l5N&CLICK&reqid=wuMYXz6KLC&pos=17&redirect=https%3A%2F%2Ftiki.vn%2Fdien-thoai-samsung-galaxy-a12-4gb-128gb-hang-chinh-hang-p74932860.html%3Fspid%3D74932862,https://salt.tikicdn.com/cache/200x200/ts/product/e1/64/97/f254a96f1458e51ed4fd61d46cba3f8a.jpg,4.8,1000,True,False,False,14,True,False,Ad,,No
17,"Máy tính bảng Fire HD10 2021 - 11th - (All New Fire HD10 - 2021) - Ram 3/4GB, bộ nhớ 32GB, màn hình 1080 FullHD",4400000,https://tiki.vn/may-tinh-bang-fire-hd10-2021-11th-all-new-fire-hd10-2021-ram-3gb-bo-nho-32gb-man-hinh-1080-fullhd-p150724369.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.153527697&itm_medium=CPC&itm_source=tiki-reco&spid=153527697,https://salt.tikicdn.com/cache/200x200/ts/product/c1/55/4b/a34939abf0a6c77402625e8609b11546.jpg,5.0,2,True,True,False,0,False,False,False,,False
18,Điện Thoại iPhone 13 Pro 128GB  - Hàng  Chính Hãng,26990000,https://tiki.vn/dien-thoai-iphone-13-pro-128gb-hang-chinh-hang-p123554545.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202201100600_MD_PID.123554558&itm_medium=CPC&itm_source=tiki-reco&spid=123554558,https://salt.tikicdn.com/cache/200x200/ts/product/cf/ac/b5/f62c9cc4f33ff16b6a33c021a58087c5.jpg,4.8,,True,False,True,0,True,False,False,,No
19,Điện Thoại Masstel Hapi 30 3GB/32GB - Hàng Chính Hãng,2090000,https://tiki.vn/dien-thoai-masstel-hapi-30-3gb-32gb-hang-chinh-hang-p155833852.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155833854&itm_medium=CPC&itm_source=tiki-reco&spid=155833854,https://salt.tikicdn.com/cache/200x200/ts/product/d1/5d/fc/9c103e989a8cddf16aeef989f3525907.jpg,0.0,False,True,False,False,13,False,False,False,,False
20,Điện Thoại Samsung Galaxy A72 (8GB/256GB) - Hàng Chính Hãng,8690000,https://tka.tiki.vn/pixel/pixel?data=djAwMfe0gnUDIxDosNxy-5gBifU5LVU4siChWplyhPvPjzt7KAwlfOR8zZsyS5asDsFnqVA537qabhOXt-djrEfMdK0ycnq8FVQ7114ffOF7AH0fBq4bAM_rY0QAh26Lffzj98dyZeAV8MGMjBt1ci-W-1AEs6bpIgdRHk_GpMGA0Ce80uKiKghkhA3NFo41c2UJIFO9mhrSsyXm7MxVQ81cwtcoMj7daMDZfXMr0kCJgOS1-96rB_HYUQUyVqB1FNLCYo9mitHTGRScpxqXpYE8mAYcUqMCvSmG_prZPTWkkqk1HbeVLHQiOeE0AsJwkGf_rTCqHfMjatjbVeQn5ssmy90nidZTOZrClaX6Tx-kg0-r06b8yGL9pQzL4Gca9UwCIQrVAv5SJDzDyaECfJrVwB-acGb7uBR9va-AncldzgHXjoxhR5TURxDyG5qe6oidNfZedN3scfv_Dhy8z4YMGi8ucAEZ25SkemqoYbJoYzRcpnO-L_zlCi71Jb0ByIj-VFpTklGqLpkwEXcGJz60Za4ITBDe_9c5Om4RaHxkkey5OlgFpJWq5jfb7YYdHWzZ30d7zzZUsLrAvN32h6J4HXIo6YHBOAM8IV2OJtVm26WNCUbkiIB3uzRu1kDkUy09ZeGDj3n1aFyeCSaEDM7XuaRAyGisR_ObU-uenNVX2Sq8zj02JECYary_qFMUlFl8p_0UM_UAMB3BywDtdt8bcVYU5aXe_L8SYKgQa6nJqOKd-g_ctOKWsWvGcKqWp9fhSecPjn0kmlEcrt6--ftrco6ExOUbEy8yrs_wb4NPu28Hf2fhPihMJWt_34JrSvr6elxRaBkwEe6v3KAGeQ0bin3Ln3jV9EvNnlfaodWhfmFD9tocsEf5JOORVp0A_ZbgK3bhw9Ea2tMR_WYY8NPmvtUwmpKSb_bEafRPx9-iYoLJjSbfor9GRfdBvDgV4IFyLpAjEi31Pz7S5Ue2&CLICK&reqid=wuMYXz6KLC&pos=21&redirect=https%3A%2F%2Ftiki.vn%2Fdien-thoai-samsung-galaxy-a72-8gb-256gb-hang-chinh-hang-p83470267.html%3Fspid%3D83470269,https://salt.tikicdn.com/cache/200x200/ts/product/20/ea/f7/6027d5beb332409da9e2ea45302d9502.PNG,4.8,1000,True,False,True,17,True,False,Ad,,No
21,Điện thoại Masstel IZI 50 4G - Hàng chính hãng,549000,https://tiki.vn/dien-thoai-masstel-izi-50-4g-hang-chinh-hang-p153581573.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.153581585&itm_medium=CPC&itm_source=tiki-reco&spid=153581585,https://salt.tikicdn.com/cache/200x200/ts/product/81/7c/4e/2a9dda21d02bdbdc3b3f5fa1892e4f8a.jpg,0.0,False,True,True,False,0,False,False,False,,False
22,Tecno Pova 2 6GB l 128GB - Điện Thoại Thông Minh Chiến Game Cực Đỉnh - Hàng Chính Hãng,3990000,https://tiki.vn/tecno-pova-2-6gb-l-128gb-dien-thoai-thong-minh-chien-game-cuc-dinh-hang-chinh-hang-p103046198.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_p-category-mpid-listing-v1_202201100600_MD_PID.103046587&itm_medium=CPC&itm_source=tiki-reco&spid=103046587,https://salt.tikicdn.com/cache/200x200/ts/product/65/3e/e3/26935d625772260dc0ea8def6003c06c.jpg,4.8,,True,False,True,20,True,False,False,,No
23,"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng",1729000,https://tiki.vn/dien-thoai-thong-minh-itel-a26-gia-re-2-sim-2-song-4g-lte-man-hinh-ips-5-7-hd-ram-2gb-rom-32-gb-ho-tro-the-nho-32-gb-mo-khoa-bang-guong-mat-chinh-hang-bao-hanh-12-thang-1-doi-1-trong-30-ngay-p147969070.html?itm_campaign=tiki-reco_UNK_DT_UNK_UNK_tiki-listing_UNK_rulebase-newsku-listing-selected-w-competitor-v1_UNK_RB_PID.155338646&itm_medium=CPC&itm_source=tiki-reco&spid=155338646,https://salt.tikicdn.com/cache/200x200/ts/product/08/a2/e7/6139c593b35e21be17feb5869d173f6a.jpg,0.0,False,True,False,False,13,False,False,False,,False
24,Điện Thoại Samsung Galaxy Z Fold 3 (512GB) - Hàng Chính Hãng,38990000,https://tka.tiki.vn/pixel/pixel?data=djAwMa2AU-q33KV-O3tmFr40zcoJ6QPsC_xxTtKSjC61B1LzQU2KQqwecFPm8mPto8YXDZMrqwyG9D95yfacPf9NquPGoQR5zzak-Ogcu0CQ5PsjRftGNZVr6_zEJtvFYfIGDc1NLG_QJmaCMGGctKc08UDRd43IfPtlVfxWRVQDN7Xg7RrHlW6VXahB2G94tEmSrnMsouwLVOK30APFniodJCUcYvm9jCaeaycNeVQawRMlgdFnmbpRhCG2yknuYazBmHXPIR8Pc2aepUfvVIWRMYaBxp0FckAnkELB9OBAMvJV1tzL1IsB9Ry3kfSs0Yit1xxfNTtR7acICSus88FFaA0wNpide7FGmsDF2ze2r1nDvjXanXaccy5LANVg4uwSx3E61L0IaO2LWH-LxnlDME1ESqajg-bl5C5W0wHVrCJ8Z_ZY1AKg82fNobgd0qhZXgIx-5zlU1NI1Rw3A4SbRr-l-Rx8Oa1nbBogV3T3Bjd605grjtlHvQkX_GTfdKyqm_Ux7zJM6LRRv4RhjZhZxZxGsfDI4MVRERU4QOCicK9zQ_WkjuBRC__yYZ6gR4Q9AONR4qDgNUR_v2YhZX46xYfgk57HDOkx5WIsIr_67ROhciM9smwj9VUgGhhZg_0tloZNbhVsZiuWQLgw2p2mZDfrlocJKCKI8_WffHymCoa3lP7KMJR1q7S-1yvaf6uOi7rj7NKOhVQpyTsFtbXR2ChbpAg4g2Wvyyo-bqn9MoLx9VHJB9K3aHbwOmOZ7RIN0-frbQvZYUEA7k26iLNbW8CaYOlppOTiUlfUL-0iyLMUr5skr22F9GMIajtVpL04kEHSqrhUiWEBNHeo4rYaDeoSV8uB0jdrQcAbJSlQ1LHsjZvBzErsQ90yat4eqjSXpkyhQG7vuAPZEm0YVjcjJK6q6oh5OW91LTE7yECkorqQ465LaPjxgxYlXItO&CLICK&reqid=wuMYXz6KLC&pos=25&redirect=https%3A%2F%2Ftiki.vn%2Fdien-thoai-samsung-galaxy-z-fold-3-512gb-hang-chinh-hang-p115754597.html%3Fspid%3D115754602,https://salt.tikicdn.com/cache/200x200/ts/product/9d/25/98/4b607112fc6b046bf846a8ee03b12635.jpg,4.3,23,True,False,False,13,True,False,Ad,,No
